claim_start_date,claim_id,tenure,exposure_id,claim_status,condition_category,claim_paid,total_claim_amount,nb_postcode,nb_suburb,nb_state,median_income,UW_Date,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,exposure_id_1,row_num,earned_units,SA1,SA2,SA3,SA4,mm_category
2024-03-12T00:00:00Z,claim_58064e32-8f30-4de1-b703-f62f252dc52f,1,exposure_14c3367a-1d68-42e4-8cfe-396b45e7d400,covered_paid,Allergies & skin,161.49090909090907,292.77272727272725,2533,Kiama Heights,NSW,48559,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-24T17:00:00Z,2,80,100,House,1971-09-02,80100,0-6 months,52,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-02-18T10:29:08Z,Morning (05:00 - 11:59),exposure_14c3367a-1d68-42e4-8cfe-396b45e7d400,1,1,Jamberoo,Kiama Hinterland - Gerringong,Southern Highlands,Southern Highlands and Shoalhaven,2
2024-03-12T00:00:00Z,claim_6b361791-0181-4c48-81fb-44ff8a093d3a,3,exposure_05fd1a5a-a548-49a5-a844-fdfdcb466774,covered_paid,Ortho,108.13636363636364,135.17272727272726,5042,Saint Marys,SA,48361,2024-03-01T00:00:00Z,male,TRUE,1-2 years,FALSE,2023-12-13T17:00:00Z,31,80,0,Apartment,1993-07-05,800,2 years,30,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,TRUE,7,2023-12-05T21:02:20Z,Evening (18:00 - 23:59),exposure_05fd1a5a-a548-49a5-a844-fdfdcb466774,1,1,Pasadena,Panorama,Onkaparinga,Adelaide - South,1
2024-03-12T00:00:00Z,claim_799940bb-c887-4e1c-ac9e-177ace2134b0,5,exposure_61d6a2a6-ac2c-4459-8be1-619cbbe1cc5f,covered_with_exclusions_paid,Dental,204.04545454545453,793.3818181818182,2603,Griffith,ACT,49085,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-10-24T17:00:00Z,2,90,0,Apartment,1992-03-06,900,0-6 months,31,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2023-10-25T10:23:49Z,Morning (05:00 - 11:59),exposure_61d6a2a6-ac2c-4459-8be1-619cbbe1cc5f,1,1,Red Hill (ACT),Red Hill (ACT),South Canberra,Australian Capital Territory,1
2024-03-12T00:00:00Z,claim_8986cf87-0c3a-45f1-b3d7-e390cfa90330,4,exposure_ca727d91-0968-4b69-9515-d3a1b59abccf,covered_paid,Eyes & ears,43.018181818181816,144.6818181818182,6050,Mount Lawley,WA,64356,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-25T17:00:00Z,2,80,100,Apartment,1996-09-01,80100,0-6 months,27,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2023-11-26T22:19:24Z,Evening (18:00 - 23:59),exposure_ca727d91-0968-4b69-9515-d3a1b59abccf,1,1,Menora,Yokine - Coolbinia - Menora,Stirling,Perth - North West,1
2024-03-12T00:00:00Z,claim_98dee61c-6914-491d-a017-67d2b2930e76,2,exposure_91de036f-123d-4ec6-a3d2-be80037fbcbe,covered_paid,Ingestion,115.96363636363635,235.86363636363637,2047,Drummoyne,NSW,71862,2024-03-01T00:00:00Z,female,TRUE,4-6 months,FALSE,2024-01-05T17:00:00Z,7,80,100,House,1979-08-01,80100,7-12 months,44,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-01-06T19:59:52Z,Evening (18:00 - 23:59),exposure_91de036f-123d-4ec6-a3d2-be80037fbcbe,1,1,Drummoyne,Drummoyne - Rodd Point,Canada Bay,Sydney - Inner West,1
2024-03-12T00:00:00Z,claim_abbbbdd6-774a-4e87-bd6d-34cac0344855,1,exposure_988cb4cc-286e-4656-a575-2bf04bc109c1,covered_paid,Other,19.6,110.5090909090909,3011,Footscray,VIC,50830,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-13T17:00:00Z,18,100,100,House,1996-02-06,100100,1 years,28,2,1.5,cross,cross,cross,"beagle, jack russell terrier",FALSE,0,2024-02-14T09:45:15Z,Morning (05:00 - 11:59),exposure_988cb4cc-286e-4656-a575-2bf04bc109c1,1,1,West Footscray,West Footscray - Tottenham,Maribyrnong,Melbourne - West,1
2024-03-12T00:00:00Z,claim_b0317492-c513-47a0-97f7-dc53ed778aac,4,exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,covered_paid,Ingestion,3865.0545454545454,4385.418181818181,2212,Revesby,NSW,52768,2024-03-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2023-11-12T17:00:00Z,5,90,100,Apartment,1995-10-11,90100,0-6 months,28,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,1,2023-11-13T20:50:55Z,Evening (18:00 - 23:59),exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,1,1,Revesby Heights,Panania (South) - Picnic Point,Bankstown,Sydney - Inner South West,1
2024-03-12T00:00:00Z,claim_b49eb82c-57e3-4ecc-b6c1-97924cf49b82,3,exposure_08aee0af-73f7-4b9d-a1e9-0b69bae609db,covered_paid,Illness,156.5090909090909,195.6363636363636,3023,Caroline Springs,VIC,56664,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-22T17:00:00Z,6,80,0,House,1978-02-22,800,0-6 months,45,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2023-12-23T10:25:13Z,Morning (05:00 - 11:59),exposure_08aee0af-73f7-4b9d-a1e9-0b69bae609db,1,1,Caroline Springs,Caroline Springs,Melton - Bacchus Marsh,Melbourne - West,1
2024-03-12T00:00:00Z,claim_ed5b127c-834f-45bc-a8cb-8db697253816,2,exposure_1e255112-06dc-457a-b63b-21ae693e0de8,covered_paid,Other,44.29090909090909,146.28181818181815,2604,Kingston,ACT,58428,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-23T17:00:00Z,2,80,100,House,1987-06-16,80100,0-6 months,36,1,1,unnamed cross,unknown,shetland sheepdog cross,shetland sheepdog cross,FALSE,0,2024-01-24T07:55:13Z,Morning (05:00 - 11:59),exposure_1e255112-06dc-457a-b63b-21ae693e0de8,1,1,Kingston (ACT),Kingston (ACT),South Canberra,Australian Capital Territory,1
2024-03-12T00:00:00Z,claim_f56b6ad9-31c1-424b-9573-244b3ccaae26,1,exposure_726400d0-c435-431e-b47c-e43b37b7a604,covered_with_exclusions_paid,Other,62.18181818181818,94.54545454545452,4561,Valdora,QLD,46372,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-02-23T17:00:00Z,3,90,0,House,1961-02-24,900,0-6 months,63,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,2024-02-24T09:57:27Z,Morning (05:00 - 11:59),exposure_726400d0-c435-431e-b47c-e43b37b7a604,1,1,Bridges,Eumundi - Yandina,Nambour - Pomona,Sunshine Coast,2
2024-03-13T00:00:00Z,claim_1afb1950-7a27-4943-9c60-e62d50f68bb5,3,exposure_927290c0-b36c-41b2-8018-e4ff3295e4ad,covered_paid,Other,781.9636363636363,1068.3636363636365,3153,Bayswater,VIC,55467,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-14T17:00:00Z,3,80,100,House,2001-05-04,80100,0-6 months,22,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2023-12-15T20:03:59Z,Evening (18:00 - 23:59),exposure_927290c0-b36c-41b2-8018-e4ff3295e4ad,1,1,Bayswater North,Bayswater North,Maroondah,Melbourne - Outer East,1
2024-03-13T00:00:00Z,claim_628f18dd-8408-4766-bd5c-9a5c9fcd39f4,2,exposure_9c73c2b7-6360-447e-870b-949709df20ae,covered_with_exclusions_paid,Injuries,514.4727272727272,626.7272727272726,3810,Pakenham,VIC,52584,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-01-26T17:00:00Z,2,90,100,House,1982-08-11,90100,0-6 months,41,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-01-27T14:11:05Z,Afternoon (12:00 - 17:59),exposure_9c73c2b7-6360-447e-870b-949709df20ae,1,1,Pakenham,Pakenham - South West,Cardinia,Melbourne - South East,1
2024-03-13T00:00:00Z,claim_d03c6813-8d12-4135-8fc4-58d53644c3f4,3,exposure_ae169135-eb4a-4b80-a2c4-cf113ecfd291,covered_paid,Other,42.45454545454545,133.36363636363637,2096,Freshwater,NSW,67756,2024-03-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2023-12-19T17:00:00Z,3,100,100,Apartment,1988-04-11,100100,0-6 months,35,1,2,unnamed cross,unknown,staffordshire bull terrier cross,staffordshire bull terrier cross,FALSE,0,2023-12-20T20:22:08Z,Evening (18:00 - 23:59),exposure_ae169135-eb4a-4b80-a2c4-cf113ecfd291,1,1,Queenscliff (NSW),Freshwater - Brookvale,Warringah,Sydney - Northern Beaches,1
2024-03-14T00:00:00Z,claim_17b69b00-3278-49e5-8d62-d43f303f6338,3,exposure_22f4865d-09c1-48b9-b8a9-1d859144b292,covered_paid,Behavioral Issues,21.87272727272727,118.25454545454544,2037,Glebe,NSW,67002,2024-03-01T00:00:00Z,female,TRUE,1-2 years,FALSE,2023-12-27T17:00:00Z,13,80,100,Apartment,1998-07-07,80100,1 years,25,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2023-12-28T12:56:04Z,Afternoon (12:00 - 17:59),exposure_22f4865d-09c1-48b9-b8a9-1d859144b292,1,1,Forest Lodge,Glebe - Forest Lodge,Sydney Inner City,Sydney - City and Inner South,1
2024-03-14T00:00:00Z,claim_28238268-d2fe-479c-95ca-d0ff4afc24e7,3,exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab,covered_paid,Allergies & skin,117.0909090909091,146.36363636363637,2131,Ashfield,NSW,51126,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-18T17:00:00Z,3,80,0,House,1996-05-14,800,0-6 months,27,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2023-12-18T18:40:00Z,Evening (18:00 - 23:59),exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab,1,1,Ashfield (NSW),Ashfield - South,Strathfield - Burwood - Ashfield,Sydney - Inner West,1
2024-03-14T00:00:00Z,claim_390d440a-cec5-4b2f-9d4b-33dcaa12a9fb,2,exposure_f65030b2-c9d8-4667-a9e9-27fc32df456e,covered_paid,Gastrointestinal Issues,116.60909090909092,129.57272727272726,3073,Reservoir,VIC,80847,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-31T17:00:00Z,2,90,0,Apartment,1998-06-26,900,0-6 months,25,1,2,cross,unknown,chinese crestepoo,chinese crestepoo,TRUE,0,2024-01-01T12:51:35Z,Afternoon (12:00 - 17:59),exposure_f65030b2-c9d8-4667-a9e9-27fc32df456e,1,1,Reservoir (Vic.),Reservoir - South West,Darebin - North,Melbourne - North East,1
2024-03-14T00:00:00Z,claim_75a60f43-cf13-491a-9b20-5f6641ce56b6,1,exposure_988cb4cc-286e-4656-a575-2bf04bc109c1,covered_paid,"Eyes & ears, Other",56.81818181818181,147.72727272727272,3011,Footscray,VIC,50830,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-13T17:00:00Z,18,100,100,House,1996-02-06,100100,1 years,28,2,1.5,cross,cross,cross,"beagle, jack russell terrier",FALSE,0,2024-02-14T09:45:15Z,Morning (05:00 - 11:59),exposure_988cb4cc-286e-4656-a575-2bf04bc109c1,1,1,West Footscray,West Footscray - Tottenham,Maribyrnong,Melbourne - West,1
2024-03-14T00:00:00Z,claim_9dba0dc5-9077-40f1-897a-717d0f09203c,4,exposure_f839db69-fe5b-4702-8e40-bac9603fa0ef,covered_paid,Eyes & ears,140.8272727272727,266.94545454545454,4012,Nundah,QLD,58779,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-19T17:00:00Z,2,80,100,House,1997-09-10,80100,0-6 months,26,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2023-11-20T12:58:00Z,Afternoon (12:00 - 17:59),exposure_f839db69-fe5b-4702-8e40-bac9603fa0ef,1,1,Nundah,Hendra,Brisbane Inner - North,Brisbane Inner City,1
2024-03-14T00:00:00Z,claim_aaf6a120-8143-4def-ac52-59978a68c6da,2,exposure_3d3c5f16-71b1-4d62-b174-5aaba3914e5d,covered_paid,Eyes & ears,296.3636363636363,370.45454545454544,2147,Kings Langley,NSW,55922,2024-03-01T00:00:00Z,male,TRUE,4-6 months,FALSE,2024-01-20T17:00:00Z,22,80,0,House,1983-10-20,800,1 years,40,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2024-01-21T19:28:14Z,Evening (18:00 - 23:59),exposure_3d3c5f16-71b1-4d62-b174-5aaba3914e5d,1,1,Seven Hills (NSW),Toongabbie - West,Blacktown,Sydney - Blacktown,1
2024-03-14T00:00:00Z,claim_fa7d054c-d8a1-4fac-aee7-b94814a97630,3,exposure_72e79612-4c77-4204-aeec-aebe13c984f5,covered_paid,Injuries,58.49999999999999,155.9090909090909,3220,Newtown,VIC,60993,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-28T17:00:00Z,15,90,100,House,2000-03-17,90100,1 years,23,1,3,designerbreed,water dog,groodle,groodle,TRUE,0,2023-12-28T20:43:08Z,Evening (18:00 - 23:59),exposure_72e79612-4c77-4204-aeec-aebe13c984f5,1,1,Newtown (Greater Geelong - Vic.),Newtown (Vic.),Geelong,Geelong,1
2024-03-15T00:00:00Z,claim_363a0acb-4e20-47af-90a5-c2e04015e9b2,2,exposure_e99c4b1e-485e-4dbe-b432-61e47a0bac4a,covered_paid,Other,391.1727272727273,488.9727272727272,2603,Griffith,ACT,49085,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-15T17:00:00Z,3,80,0,Apartment,1986-10-10,800,0-6 months,37,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-01-16T09:19:46Z,Morning (05:00 - 11:59),exposure_e99c4b1e-485e-4dbe-b432-61e47a0bac4a,1,1,Red Hill (ACT),Red Hill (ACT),South Canberra,Australian Capital Territory,1
2024-03-15T00:00:00Z,claim_47f46b6a-43f1-41d3-8607-87eecf878980,2,exposure_964d4b14-10c5-4106-9a9f-2c707454dc70,covered_paid,Eyes & ears,32.581818181818186,131.63636363636363,3196,Bonbeach,VIC,58489,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-16T17:00:00Z,4,80,100,House,1982-06-17,80100,0-6 months,41,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-01-17T09:53:10Z,Morning (05:00 - 11:59),exposure_964d4b14-10c5-4106-9a9f-2c707454dc70,1,1,Edithvale,Edithvale - Aspendale,Kingston,Melbourne - Inner South,1
2024-03-15T00:00:00Z,claim_5687804f-61f9-4afb-808c-2770a6f54bc8,2,exposure_e29ed746-611e-4f83-8015-29b2526be496,covered_paid,Gastrointestinal Issues,209.0909090909091,209.0909090909091,3067,Abbotsford,VIC,67196,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-29T17:00:00Z,7,100,100,Apartment,1994-03-06,100100,7-12 months,29,1,1,purebred,brachycephalic,pug,pug,FALSE,0,2024-01-25T14:04:38Z,Afternoon (12:00 - 17:59),exposure_e29ed746-611e-4f83-8015-29b2526be496,1,1,Clifton Hill,Clifton Hill - Alphington,Yarra,Melbourne - Inner,1
2024-03-15T00:00:00Z,claim_694a5c4a-9cdc-4de3-9a61-4d9c74ca378d,2,exposure_602a064e-32bb-4ca7-b841-bc8889b18640,covered_paid,Injuries,85.25454545454545,106.57272727272726,3186,Brighton,VIC,50988,2024-03-01T00:00:00Z,female,TRUE,4-6 months,FALSE,2024-01-24T17:00:00Z,8,80,0,Apartment,1981-10-31,800,7-12 months,42,1,1,cross,unknown,moodle,moodle,TRUE,0,2024-01-25T11:16:45Z,Morning (05:00 - 11:59),exposure_602a064e-32bb-4ca7-b841-bc8889b18640,1,1,Hampton (Vic.),Hampton,Bayside,Melbourne - Inner South,1
2024-03-15T00:00:00Z,claim_7f808b97-cf04-40d3-8ec7-4135d692648d,2,exposure_c0b52e67-9c1b-4049-a72d-dd41d5eae715,covered_paid,Other,277.4090909090909,346.76363636363635,2573,Tahmoor,NSW,55890,2024-03-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-01-25T17:00:00Z,38,80,0,House,1993-04-16,800,3 years,30,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,TRUE,0,2024-01-26T21:24:48Z,Evening (18:00 - 23:59),exposure_c0b52e67-9c1b-4049-a72d-dd41d5eae715,1,1,Thirlmere,Picton - Tahmoor - Buxton,Wollondilly,Sydney - Outer South West,5
2024-03-15T00:00:00Z,claim_81bf5988-8780-4fbc-8bc3-7bd330120b8d,0,exposure_e59ead45-601c-4d37-992c-af6179aafb77,covered_with_exclusions_paid,Eyes & ears,109.67272727272726,296.4090909090909,4560,Bli Bli,QLD,47570,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-08T17:00:00Z,3,90,100,House,1984-12-20,90100,0-6 months,39,1,2,purebred,hound,beagle,beagle,FALSE,0,2024-03-09T15:46:22Z,Afternoon (12:00 - 17:59),exposure_e59ead45-601c-4d37-992c-af6179aafb77,1,0.741935483870968,Nambour,Nambour,Sunshine Coast Hinterland,Sunshine Coast,1
2024-03-15T00:00:00Z,claim_868778a9-52e0-4876-ad4e-f61775df7353,3,exposure_33ae7b07-8dee-47ea-86e3-21a5c7d99ccc,covered_paid,Eyes & ears,28.36363636363636,126.36363636363636,3184,Elwood,VIC,70277,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-26T17:00:00Z,3,80,100,House,1995-10-30,80100,0-6 months,28,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2023-12-27T06:11:09Z,Morning (05:00 - 11:59),exposure_33ae7b07-8dee-47ea-86e3-21a5c7d99ccc,1,1,St Kilda (Vic.),St Kilda - West,Port Phillip,Melbourne - Inner,1
2024-03-15T00:00:00Z,claim_889696ac-86d2-4b34-9b6c-a068522e63f1,2,exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,covered_paid,Ortho,690.9090909090909,863.6363636363635,3341,Greendale,VIC,51121,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-31T17:00:00Z,1,80,100,House,1966-01-22,80100,0-6 months,57,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2024-01-01T08:39:32Z,Morning (05:00 - 11:59),exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,1,1,Pentland Hills,Bacchus Marsh,Melton - Bacchus Marsh,Melbourne - West,5
2024-03-15T00:00:00Z,claim_9335839e-2bf1-45b3-ad79-7ca3d6f8372b,2,exposure_04731259-bb25-424c-80a3-7ffb86920551,covered_with_exclusions_paid,Gastrointestinal Issues,225.05454545454543,376.8181818181818,6105,Cloverdale,WA,56199,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-31T17:00:00Z,2,80,100,House,1961-07-23,80100,0-6 months,62,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2023-12-12T04:39:26Z,Late Night (00:00 - 04:59),exposure_04731259-bb25-424c-80a3-7ffb86920551,1,1,Kewdale,Forrestfield - Wattle Grove,Kalamunda,Perth - South East,1
2024-03-15T00:00:00Z,claim_acc73bc2-c3be-46ae-b1b5-dc8ec3839b18,2,exposure_46f180cf-5eab-4bfb-aa11-4ee151bac4ca,covered_paid,Other,277.4090909090909,346.76363636363635,2573,Tahmoor,NSW,55890,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-25T17:00:00Z,10,80,0,House,1993-04-16,800,7-12 months,30,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,TRUE,0,2024-01-26T21:24:48Z,Evening (18:00 - 23:59),exposure_46f180cf-5eab-4bfb-aa11-4ee151bac4ca,1,1,Thirlmere,Picton - Tahmoor - Buxton,Wollondilly,Sydney - Outer South West,5
2024-03-15T00:00:00Z,claim_debe959a-4d65-482e-902a-2b244547c4b9,5,exposure_77e76bbc-5fa1-4caf-bc3a-dbf8592afe46,covered_paid,Other,2.727272727272727,93.63636363636364,3163,Murrumbeena,VIC,58008,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-10-16T17:00:00Z,6,100,100,House,1995-04-04,100100,0-6 months,28,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2023-10-17T10:24:44Z,Morning (05:00 - 11:59),exposure_77e76bbc-5fa1-4caf-bc3a-dbf8592afe46,1,1,Glen Huntly,Ormond - Glen Huntly,Glen Eira,Melbourne - Inner South,1
2024-03-16T00:00:00Z,claim_1b805834-ee38-4281-bbba-de75b4e67910,1,exposure_c969ef5c-e974-4e67-b7f9-148ef13c0514,covered_with_exclusions_paid,Eyes & ears,55.36363636363636,193.3363636363636,3028,Altona Meadows,VIC,55057,2024-03-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-02-09T17:00:00Z,15,90,100,House,1972-08-16,90100,1 years,51,1,2,purebred,spaniel,english springer spaniel,english springer spaniel,TRUE,0,2024-02-10T21:56:11Z,Evening (18:00 - 23:59),exposure_c969ef5c-e974-4e67-b7f9-148ef13c0514,1,1,Laverton (Vic.),Laverton,Wyndham,Melbourne - West,1
2024-03-16T00:00:00Z,claim_33f23a4f-0b24-494f-b88c-4874bfb7ac78,1,exposure_11a2c003-61f3-456a-ba71-e47eaf49b7c9,covered_paid,Ingestion,278.5454545454545,439.09090909090907,2016,Redfern,NSW,59807,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-09T17:00:00Z,31,80,100,House,1989-11-21,80100,2 years,34,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-01-20T09:37:02Z,Morning (05:00 - 11:59),exposure_11a2c003-61f3-456a-ba71-e47eaf49b7c9,1,1,Redfern,Redfern,Sydney Inner City,Sydney - City and Inner South,1
2024-03-16T00:00:00Z,claim_3c1afcdb-9ac0-4f98-be39-5346d713cff9,1,exposure_058f4db0-712a-4124-85de-c289d49ee7d3,covered_paid,Gastrointestinal Issues,67.63636363636364,84.54545454545453,5015,Birkenhead,SA,51071,2024-03-01T00:00:00Z,female,TRUE,4-6 months,FALSE,2024-02-15T17:00:00Z,14,80,0,House,2001-03-26,800,1 years,22,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-01-16T14:12:38Z,Afternoon (12:00 - 17:59),exposure_058f4db0-712a-4124-85de-c289d49ee7d3,1,1,Torrens Island,Torrens Island,Port Adelaide - West,Adelaide - West,1
2024-03-16T00:00:00Z,claim_4f5177c9-6dd0-4144-b266-d91978ee096a,1,exposure_ad279178-04e3-464f-ac08-237a9fe10658,covered_paid,Ingestion,407.9090909090909,498.8181818181818,4157,Sheldon,QLD,62311,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-23T17:00:00Z,2,100,100,House,1983-11-03,100100,0-6 months,40,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-02-24T05:27:33Z,Morning (05:00 - 11:59),exposure_ad279178-04e3-464f-ac08-237a9fe10658,1,1,Sheldon,Sheldon - Mount Cotton,Cleveland - Stradbroke,Brisbane - East,1
2024-03-16T00:00:00Z,claim_a4be4cb9-9008-4326-971e-8420189519f3,3,exposure_ad765f57-316a-49a5-b989-be54d3ba4806,covered_paid,Gastrointestinal Issues,24.29090909090909,121.27272727272728,3138,Mooroolbark,VIC,53617,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-13T17:00:00Z,3,80,100,House,1998-05-06,80100,0-6 months,25,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2023-12-14T18:47:32Z,Evening (18:00 - 23:59),exposure_ad765f57-316a-49a5-b989-be54d3ba4806,1,1,Mooroolbark,Mooroolbark,Yarra Ranges,Melbourne - Outer East,1
2024-03-17T00:00:00Z,claim_38bae135-6f2c-4110-af96-22aa163f1b0e,0,exposure_696bb5c1-96c7-405b-a16e-db92f20013f8,covered_paid,Other,112.77272727272728,231.88181818181815,6210,Madora Bay,WA,45012,2024-03-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-03-02T17:00:00Z,4,80,100,House,1970-07-29,80100,0-6 months,53,1,2,purebred,sighthound,whippet,whippet,FALSE,0,2024-02-28T19:29:57Z,Evening (18:00 - 23:59),exposure_696bb5c1-96c7-405b-a16e-db92f20013f8,1,1,Dudley Park (WA),Mandurah - South,Mandurah,Mandurah,1
2024-03-17T00:00:00Z,claim_722becf3-eb45-4489-9a1f-b19562a3c35f,2,exposure_3d9ddb2d-23ad-48ee-97de-76032667cf08,covered_paid,Ingestion,200.0909090909091,291,2291,Merewether,NSW,63255,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-24T17:00:00Z,2,100,100,House,1986-02-27,100100,0-6 months,37,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-01-25T14:51:37Z,Afternoon (12:00 - 17:59),exposure_3d9ddb2d-23ad-48ee-97de-76032667cf08,1,1,Merewether,Merewether - The Junction,Newcastle,Newcastle and Lake Macquarie,1
2024-03-17T00:00:00Z,claim_73c7541d-b05d-4522-9f7d-3d79b93bebb0,4,exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,covered_paid,Ingestion,436.74545454545455,485.2818181818181,2212,Revesby,NSW,52768,2024-03-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2023-11-12T17:00:00Z,5,90,100,Apartment,1995-10-11,90100,0-6 months,28,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,1,2023-11-13T20:50:55Z,Evening (18:00 - 23:59),exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,1,1,Revesby Heights,Panania (South) - Picnic Point,Bankstown,Sydney - Inner South West,1
2024-03-17T00:00:00Z,claim_f36856e0-ba78-46af-8a9c-455423fbf9f5,2,exposure_ae3d26be-77c9-4dc2-93e7-6ea47dabd584,covered_paid,Gastrointestinal Issues,161.99999999999997,252.90909090909088,4122,Mount Gravatt East,QLD,50060,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-23T17:00:00Z,7,100,100,House,1994-12-15,100100,7-12 months,29,1,1,purebred,spitz related,pomeranian,pomeranian,FALSE,0,2024-01-24T19:14:54Z,Evening (18:00 - 23:59),exposure_ae3d26be-77c9-4dc2-93e7-6ea47dabd584,1,1,Wishart (Qld),Wishart,Nathan,Brisbane - South,1
2024-03-18T00:00:00Z,claim_15cd42c7-0b08-4408-8680-c94eda833c2a,1,exposure_b4d0321e-d796-4d16-a5f6-a2e469a274ce,covered_paid,Injuries,1192.5,1192.5,3067,Abbotsford,VIC,67196,2024-03-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-08T17:00:00Z,3,100,100,Apartment,1992-02-11,100100,0-6 months,32,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-02-07T09:59:18Z,Morning (05:00 - 11:59),exposure_b4d0321e-d796-4d16-a5f6-a2e469a274ce,1,1,Clifton Hill,Clifton Hill - Alphington,Yarra,Melbourne - Inner,1
